Filename,Color Border,Blackline,Perimeter,Noise,Blur,Brightness
000000006730.jpg,1,0,0,0,0,0
000000006760.jpg,1,0,0,0,0,0
000000006765.jpg,1,0,0,0,0,0
000000006773.jpg,1,0,0,0,0,0
000000006783.jpg,1,0,0,0,0,0
000000006789.jpg,1,0,0,0,0,0
000000006790.jpg,1,0,0,0,0,0
000000006842.jpg,1,0,0,0,0,0
000000006845.jpg,1,0,0,0,0,0
000000006846.jpg,1,0,0,0,0,0
000000006847.jpg,1,0,0,0,0,0
000000006860.jpg,1,0,0,0,0,0
000000006862.jpg,1,0,0,0,0,0
000000006864.jpg,1,0,0,0,0,0
000000006871.jpg,1,0,0,0,0,0
000000006873.jpg,1,0,0,0,0,0
000000006874.jpg,1,0,0,0,0,0
000000006906.jpg,1,0,0,0,0,0
000000006914.jpg,1,0,0,0,0,0
000000006920.jpg,1,0,0,0,0,0
000000006921.jpg,1,0,0,0,0,0
000000006936.jpg,1,0,0,0,0,0
000000006945.jpg,1,0,0,0,0,0
000000006957.jpg,1,0,0,0,0,0
000000006973.jpg,1,0,0,0,0,0
000000006981.jpg,1,0,0,0,0,0
000000006996.jpg,1,0,0,0,0,0
000000006998.jpg,1,0,0,0,0,0
000000007022.jpg,1,0,0,0,0,0
000000007023.jpg,1,0,0,0,0,0
000000007028.jpg,1,0,0,0,0,0
000000007040.jpg,1,0,0,0,0,0
000000007048.jpg,1,0,0,0,0,0
000000007049.jpg,1,0,0,0,0,0
000000007050.jpg,1,0,0,0,0,0
000000007096.jpg,1,0,0,0,0,0
000000007103.jpg,1,0,0,0,0,0
000000007116.jpg,1,0,0,0,0,0
000000007123.jpg,1,0,0,0,0,0
000000007124.jpg,1,0,0,0,0,0
000000007143.jpg,1,0,0,0,0,0
000000007145.jpg,1,0,0,0,0,0
000000007149.jpg,1,0,0,0,0,0
000000007150.jpg,1,0,0,0,0,0
000000007159.jpg,1,0,0,0,0,0
000000007167.jpg,1,0,0,0,0,0
000000007205.jpg,1,0,0,0,0,0
000000007207.jpg,1,0,0,0,0,0
000000007224.jpg,1,0,0,0,0,0
000000007247.jpg,1,0,0,0,0,0
000000007251.jpg,1,0,0,0,0,0
000000007253.jpg,1,0,0,0,0,0
000000007274.jpg,1,0,0,0,0,0
000000007277.jpg,1,0,0,0,0,0
000000007288.jpg,1,0,0,0,0,0
000000007298.jpg,1,0,0,0,0,0
000000007304.jpg,1,0,0,0,0,0
000000007307.jpg,1,0,0,0,0,0
000000007320.jpg,1,0,0,0,0,0
000000007325.jpg,1,0,0,0,0,0
000000007357.jpg,1,0,0,0,0,0
000000007361.jpg,1,0,0,0,0,0
000000007396.jpg,1,0,0,0,0,0
000000007398.jpg,1,0,0,0,0,0
000000007414.jpg,1,0,0,0,0,0
000000007444.jpg,1,0,0,0,0,0
000000007452.jpg,1,0,0,0,0,0
000000007455.jpg,1,0,0,0,0,0
000000007504.jpg,1,0,0,0,0,0
000000007510.jpg,1,0,0,0,0,0
000000007535.jpg,1,0,0,0,0,0
000000007539.jpg,1,0,0,0,0,0
000000007556.jpg,1,0,0,0,0,0
000000007566.jpg,1,0,0,0,0,0
000000007567.jpg,1,0,0,0,0,0
000000007570.jpg,1,0,0,0,0,0
000000007583.jpg,1,0,0,0,0,0
000000007592.jpg,1,0,0,0,0,0
000000007603.jpg,1,0,0,0,0,0
000000007615.jpg,1,0,0,0,0,0
000000007616.jpg,1,0,0,0,0,0
000000007625.jpg,1,0,0,0,0,0
000000007627.jpg,1,0,0,0,0,0
000000007642.jpg,1,0,0,0,0,0
000000007643.jpg,1,0,0,0,0,0
000000007650.jpg,1,0,0,0,0,0
000000007653.jpg,1,0,0,0,0,0
000000007669.jpg,1,0,0,0,0,0
000000007673.jpg,1,0,0,0,0,0
000000007682.jpg,1,0,0,0,0,0
000000007685.jpg,1,0,0,0,0,0
000000007690.jpg,1,0,0,0,0,0
000000007697.jpg,1,0,0,0,0,0
000000007722.jpg,1,0,0,0,0,0
000000007727.jpg,1,0,0,0,0,0
000000007730.jpg,1,0,0,0,0,0
000000007733.jpg,1,0,0,0,0,0
000000007735.jpg,1,0,0,0,0,0
000000007746.jpg,1,0,0,0,0,0
000000007753.jpg,1,0,0,0,0,0
000000007757.jpg,1,0,0,0,0,0
000000007762.jpg,1,0,0,0,0,0
000000007772.jpg,1,0,0,0,0,0
000000007782.jpg,1,0,0,0,0,0
000000007794.jpg,1,0,0,0,0,0
000000007796.jpg,1,0,0,0,0,0
000000007819.jpg,1,0,0,0,0,0
000000007838.jpg,1,0,0,0,0,0
000000007839.jpg,1,0,0,0,0,0
000000007855.jpg,1,0,0,0,0,0
000000007856.jpg,1,0,0,0,0,0
000000007890.jpg,1,0,0,0,0,0
000000007894.jpg,1,0,0,0,0,0
000000007913.jpg,1,0,0,0,0,0
000000007934.jpg,1,0,0,0,0,0
000000007936.jpg,1,0,0,0,0,0
000000007938.jpg,1,0,0,0,0,0
000000007944.jpg,1,0,0,0,0,0
000000007953.jpg,1,0,0,0,0,0
000000007961.jpg,1,0,0,0,0,0
000000007988.jpg,1,0,0,0,0,0
000000008006.jpg,1,0,0,0,0,0
000000008014.jpg,1,0,0,0,0,0
000000008024.jpg,1,0,0,0,0,0
000000008043.jpg,1,0,0,0,0,0
000000008062.jpg,1,0,0,0,0,0
000000008064.jpg,1,0,0,0,0,0
000000008066.jpg,1,0,0,0,0,0
000000008093.jpg,1,0,0,0,0,0
000000008106.jpg,1,0,0,0,0,0
000000008119.jpg,1,0,0,0,0,0
000000008131.jpg,1,0,0,0,0,0
000000008138.jpg,1,0,0,0,0,0
000000008160.jpg,1,0,0,0,0,0
000000008170.jpg,1,0,0,0,0,0
000000008176.jpg,1,0,0,0,0,0
000000008179.jpg,1,0,0,0,0,0
000000008180.jpg,1,0,0,0,0,0
000000008181.jpg,1,0,0,0,0,0
000000008187.jpg,1,0,0,0,0,0
000000008191.jpg,1,0,0,0,0,0
000000008193.jpg,1,0,0,0,0,0
000000008195.jpg,1,0,0,0,0,0
000000008196.jpg,1,0,0,0,0,0
000000008218.jpg,1,0,0,0,0,0
000000008228.jpg,1,0,0,0,0,0
000000008234.jpg,1,0,0,0,0,0
000000008238.jpg,1,0,0,0,0,0
000000008245.jpg,1,0,0,0,0,0
000000008290.jpg,1,0,0,0,0,0
000000008292.jpg,1,0,0,0,0,0
000000008294.jpg,1,0,0,0,0,0
000000008297.jpg,1,0,0,0,0,0
000000008311.jpg,1,0,0,0,0,0
000000008320.jpg,1,0,0,0,0,0
000000008321.jpg,1,0,0,0,0,0
000000008329.jpg,1,0,0,0,0,0
000000008336.jpg,1,0,0,0,0,0
000000008339.jpg,1,0,0,0,0,0
000000008341.jpg,1,0,0,0,0,0
000000008350.jpg,1,0,0,0,0,0
000000008373.jpg,1,0,0,0,0,0
000000008385.jpg,1,0,0,0,0,0
000000008394.jpg,1,0,0,0,0,0
000000008401.jpg,1,0,0,0,0,0
000000008418.jpg,1,0,0,0,0,0
000000008422.jpg,1,0,0,0,0,0
000000008429.jpg,1,0,0,0,0,0
000000008433.jpg,1,0,0,0,0,0
000000008436.jpg,1,0,0,0,0,0
000000008439.jpg,1,0,0,0,0,0
000000008445.jpg,1,0,0,0,0,0
000000008471.jpg,1,0,0,0,0,0
000000008494.jpg,1,0,0,0,0,0
000000008498.jpg,1,0,0,0,0,0
000000008519.jpg,1,0,0,0,0,0
000000008520.jpg,1,0,0,0,0,0
000000008531.jpg,1,0,0,0,0,0
000000008536.jpg,1,0,0,0,0,0
000000008547.jpg,1,0,0,0,0,0
000000008548.jpg,1,0,0,0,0,0
000000008559.jpg,1,0,0,0,0,0
000000008564.jpg,1,0,0,0,0,0
000000008568.jpg,1,0,0,0,0,0
000000008587.jpg,1,0,0,0,0,0
000000008589.jpg,1,0,0,0,0,0
000000008592.jpg,1,0,0,0,0,0
000000008593.jpg,1,0,0,0,0,0
000000008594.jpg,1,0,0,0,0,0
000000008603.jpg,1,0,0,0,0,0
000000008612.jpg,1,0,0,0,0,0
000000008639.jpg,1,0,0,0,0,0
000000008646.jpg,1,0,0,0,0,0
000000008647.jpg,1,0,0,0,0,0
000000008657.jpg,1,0,0,0,0,0
000000008659.jpg,1,0,0,0,0,0
000000008677.jpg,1,0,0,0,0,0
000000008686.jpg,1,0,0,0,0,0
000000008691.jpg,1,0,0,0,0,0
000000008711.jpg,1,0,0,0,0,0
000000008721.jpg,1,0,0,0,0,0
000000008725.jpg,1,0,0,0,0,0
000000008746.jpg,1,0,0,0,0,0
000000008749.jpg,1,0,0,0,0,0
000000008771.jpg,1,0,0,0,0,0
000000008781.jpg,1,0,0,0,0,0
000000008786.jpg,1,0,0,0,0,0
000000008789.jpg,1,0,0,0,0,0
000000008791.jpg,1,0,0,0,0,0
000000008794.jpg,1,0,0,0,0,0
000000008797.jpg,1,0,0,0,0,0
000000008809.jpg,1,0,0,0,0,0
000000008821.jpg,1,0,0,0,0,0
000000008829.jpg,1,0,0,0,0,0
000000008830.jpg,1,0,0,0,0,0
000000008841.jpg,1,0,0,0,0,0
000000008846.jpg,1,0,0,0,0,0
000000008848.jpg,1,0,0,0,0,0
000000008856.jpg,1,0,0,0,0,0
000000008872.jpg,1,0,0,0,0,0
000000008876.jpg,1,0,0,0,0,0
000000008881.jpg,1,0,0,0,0,0
000000008892.jpg,1,0,0,0,0,0
000000008896.jpg,1,0,0,0,0,0
000000008909.jpg,1,0,0,0,0,0
000000008920.jpg,1,0,0,0,0,0
000000008934.jpg,1,0,0,0,0,0
000000008944.jpg,1,0,0,0,0,0
000000008953.jpg,1,0,0,0,0,0
000000008958.jpg,1,0,0,0,0,0
000000008998.jpg,1,0,0,0,0,0
000000009002.jpg,1,0,0,0,0,0
000000009012.jpg,1,0,0,0,0,0
000000009017.jpg,1,0,0,0,0,0
000000009018.jpg,1,0,0,0,0,0
000000009025.jpg,1,0,0,0,0,0
000000009029.jpg,1,0,0,0,0,0
000000009038.jpg,1,0,0,0,0,0
000000009045.jpg,1,0,0,0,0,0
000000009057.jpg,1,0,0,0,0,0
000000009062.jpg,1,0,0,0,0,0
000000009064.jpg,1,0,0,0,0,0
000000009069.jpg,1,0,0,0,0,0
000000009077.jpg,1,0,0,0,0,0
000000009095.jpg,1,0,0,0,0,0
000000009105.jpg,1,0,0,0,0,0
000000009113.jpg,1,0,0,0,0,0
000000009119.jpg,1,0,0,0,0,0
000000009127.jpg,1,0,0,0,0,0
000000009148.jpg,1,0,0,0,0,0
000000009170.jpg,1,0,0,0,0,0
000000009171.jpg,1,0,0,0,0,0
000000009172.jpg,1,0,0,0,0,0
000000009175.jpg,1,0,0,0,0,0
000000009185.jpg,0,1,0,0,0,0
000000009190.jpg,0,1,0,0,0,0
000000009199.jpg,0,1,0,0,0,0
000000009214.jpg,0,1,0,0,0,0
000000009218.jpg,0,1,0,0,0,0
000000009231.jpg,0,1,0,0,0,0
000000009253.jpg,0,1,0,0,0,0
000000009262.jpg,0,1,0,0,0,0
000000009274.jpg,0,1,0,0,0,0
000000009275.jpg,0,1,0,0,0,0
000000009286.jpg,0,1,0,0,0,0
000000009287.jpg,0,1,0,0,0,0
000000009317.jpg,0,1,0,0,0,0
000000009322.jpg,0,1,0,0,0,0
000000009395.jpg,0,1,0,0,0,0
000000009398.jpg,0,1,0,0,0,0
000000009408.jpg,0,1,0,0,0,0
000000009409.jpg,0,1,0,0,0,0
000000009413.jpg,0,1,0,0,0,0
000000009420.jpg,0,1,0,0,0,0
000000009425.jpg,0,1,0,0,0,0
000000009451.jpg,0,1,0,0,0,0
000000009465.jpg,0,1,0,0,0,0
000000009466.jpg,0,1,0,0,0,0
000000009479.jpg,0,1,0,0,0,0
000000009497.jpg,0,1,0,0,0,0
000000009509.jpg,0,1,0,0,0,0
000000009511.jpg,0,1,0,0,0,0
000000009520.jpg,0,1,0,0,0,0
000000009527.jpg,0,1,0,0,0,0
000000009548.jpg,0,1,0,0,0,0
000000009553.jpg,0,1,0,0,0,0
000000009557.jpg,0,1,0,0,0,0
000000009608.jpg,0,1,0,0,0,0
000000009615.jpg,0,1,0,0,0,0
000000009647.jpg,0,1,0,0,0,0
000000009656.jpg,0,1,0,0,0,0
000000009658.jpg,0,1,0,0,0,0
000000009668.jpg,0,1,0,0,0,0
000000009695.jpg,0,1,0,0,0,0
000000009707.jpg,0,1,0,0,0,0
000000009712.jpg,0,1,0,0,0,0
000000009727.jpg,0,1,0,0,0,0
000000009735.jpg,0,1,0,0,0,0
000000009738.jpg,0,1,0,0,0,0
000000009745.jpg,0,1,0,0,0,0
000000009759.jpg,0,1,0,0,0,0
000000009763.jpg,0,1,0,0,0,0
000000009767.jpg,0,1,0,0,0,0
000000009768.jpg,0,1,0,0,0,0
000000009791.jpg,0,1,0,0,0,0
000000009797.jpg,0,1,0,0,0,0
000000009813.jpg,0,1,0,0,0,0
000000009820.jpg,0,1,0,0,0,0
000000009833.jpg,0,1,0,0,0,0
000000009859.jpg,0,1,0,0,0,0
000000009872.jpg,0,1,0,0,0,0
000000009898.jpg,0,1,0,0,0,0
000000009904.jpg,0,1,0,0,0,0
000000009927.jpg,0,1,0,0,0,0
000000009929.jpg,0,1,0,0,0,0
000000009951.jpg,0,1,0,0,0,0
000000009960.jpg,0,1,0,0,0,0
000000009968.jpg,0,1,0,0,0,0
000000009993.jpg,0,1,0,0,0,0
000000009999.jpg,0,1,0,0,0,0
000000010008.jpg,0,1,0,0,0,0
000000010012.jpg,0,1,0,0,0,0
000000010015.jpg,0,1,0,0,0,0
000000010039.jpg,0,1,0,0,0,0
000000010046.jpg,0,1,0,0,0,0
000000010069.jpg,0,1,0,0,0,0
000000010082.jpg,0,1,0,0,0,0
000000010083.jpg,0,1,0,0,0,0
000000010084.jpg,0,1,0,0,0,0
000000010094.jpg,0,1,0,0,0,0
000000010108.jpg,0,1,0,0,0,0
000000010114.jpg,0,1,0,0,0,0
000000010115.jpg,0,1,0,0,0,0
000000010125.jpg,0,1,0,0,0,0
000000010130.jpg,0,1,0,0,0,0
000000010136.jpg,0,1,0,0,0,0
000000010142.jpg,0,1,0,0,0,0
000000010145.jpg,0,1,0,0,0,0
000000010176.jpg,0,1,0,0,0,0
000000010192.jpg,0,1,0,0,0,0
000000010205.jpg,0,1,0,0,0,0
000000010216.jpg,0,1,0,0,0,0
000000010222.jpg,0,1,0,0,0,0
000000010229.jpg,0,1,0,0,0,0
000000010230.jpg,0,1,0,0,0,0
000000010232.jpg,0,1,0,0,0,0
000000010263.jpg,0,1,0,0,0,0
000000010265.jpg,0,1,0,0,0,0
000000010275.jpg,0,1,0,0,0,0
000000010276.jpg,0,1,0,0,0,0
000000010290.jpg,0,1,0,0,0,0
000000010303.jpg,0,1,0,0,0,0
000000010309.jpg,0,1,0,0,0,0
000000010327.jpg,0,1,0,0,0,0
000000010343.jpg,0,1,0,0,0,0
000000010395.jpg,0,1,0,0,0,0
000000010400.jpg,0,1,0,0,0,0
000000010405.jpg,0,1,0,0,0,0
000000010407.jpg,0,1,0,0,0,0
000000010414.jpg,0,1,0,0,0,0
000000010428.jpg,0,1,0,0,0,0
000000010434.jpg,0,1,0,0,0,0
000000010440.jpg,0,1,0,0,0,0
000000010442.jpg,0,1,0,0,0,0
000000010444.jpg,0,1,0,0,0,0
000000010449.jpg,0,1,0,0,0,0
000000010476.jpg,0,1,0,0,0,0
000000010534.jpg,0,1,0,0,0,0
000000010539.jpg,0,1,0,0,0,0
000000010545.jpg,0,1,0,0,0,0
000000010547.jpg,0,1,0,0,0,0
000000010581.jpg,0,1,0,0,0,0
000000010591.jpg,0,1,0,0,0,0
000000010600.jpg,0,1,0,0,0,0
000000010614.jpg,0,1,0,0,0,0
000000010643.jpg,0,1,0,0,0,0
000000010678.jpg,0,1,0,0,0,0
000000010681.jpg,0,1,0,0,0,0
000000010684.jpg,0,1,0,0,0,0
000000010691.jpg,0,1,0,0,0,0
000000010694.jpg,0,1,0,0,0,0
000000010702.jpg,0,1,0,0,0,0
000000010705.jpg,0,1,0,0,0,0
000000010710.jpg,0,1,0,0,0,0
000000010711.jpg,0,1,0,0,0,0
000000010714.jpg,0,1,0,0,0,0
000000010716.jpg,0,1,0,0,0,0
000000010719.jpg,0,1,0,0,0,0
000000010728.jpg,0,1,0,0,0,0
000000010733.jpg,0,1,0,0,0,0
000000010759.jpg,0,1,0,0,0,0
000000010769.jpg,0,1,0,0,0,0
000000010779.jpg,0,1,0,0,0,0
000000010784.jpg,0,1,0,0,0,0
000000010787.jpg,0,1,0,0,0,0
000000010793.jpg,0,1,0,0,0,0
000000010799.jpg,0,1,0,0,0,0
000000010800.jpg,0,1,0,0,0,0
000000010818.jpg,0,1,0,0,0,0
000000010837.jpg,0,1,0,0,0,0
000000010844.jpg,0,1,0,0,0,0
000000010851.jpg,0,1,0,0,0,0
000000010856.jpg,0,1,0,0,0,0
000000010867.jpg,0,1,0,0,0,0
000000010871.jpg,0,1,0,0,0,0
000000010881.jpg,0,1,0,0,0,0
000000010890.jpg,0,1,0,0,0,0
000000010909.jpg,0,1,0,0,0,0
000000010928.jpg,0,1,0,0,0,0
000000010954.jpg,0,1,0,0,0,0
000000010969.jpg,0,1,0,0,0,0
000000010981.jpg,0,1,0,0,0,0
000000010986.jpg,0,1,0,0,0,0
000000010991.jpg,0,1,0,0,0,0
000000011010.jpg,0,1,0,0,0,0
000000011025.jpg,0,1,0,0,0,0
000000011029.jpg,0,1,0,0,0,0
000000011041.jpg,0,1,0,0,0,0
000000011042.jpg,0,1,0,0,0,0
000000011065.jpg,0,1,0,0,0,0
000000011080.jpg,0,1,0,0,0,0
000000011129.jpg,0,1,0,0,0,0
000000011146.jpg,0,1,0,0,0,0
000000011158.jpg,0,1,0,0,0,0
000000011159.jpg,0,1,0,0,0,0
000000011168.jpg,0,1,0,0,0,0
000000011172.jpg,0,1,0,0,0,0
000000011184.jpg,0,1,0,0,0,0
000000011188.jpg,0,1,0,0,0,0
000000011195.jpg,0,1,0,0,0,0
000000011196.jpg,0,1,0,0,0,0
000000011205.jpg,0,1,0,0,0,0
000000011222.jpg,0,1,0,0,0,0
000000011227.jpg,0,1,0,0,0,0
000000011231.jpg,0,1,0,0,0,0
000000011233.jpg,0,1,0,0,0,0
000000011238.jpg,0,1,0,0,0,0
000000011256.jpg,0,1,0,0,0,0
000000011258.jpg,0,1,0,0,0,0
000000011260.jpg,0,1,0,0,0,0
000000011264.jpg,0,1,0,0,0,0
000000011271.jpg,0,1,0,0,0,0
000000011272.jpg,0,1,0,0,0,0
000000011288.jpg,0,1,0,0,0,0
000000011291.jpg,0,1,0,0,0,0
000000011294.jpg,0,1,0,0,0,0
000000011304.jpg,0,1,0,0,0,0
000000011320.jpg,0,1,0,0,0,0
000000011323.jpg,0,1,0,0,0,0
000000011324.jpg,0,1,0,0,0,0
000000011326.jpg,0,1,0,0,0,0
000000011334.jpg,0,1,0,0,0,0
000000011336.jpg,0,1,0,0,0,0
000000011347.jpg,0,1,0,0,0,0
000000011349.jpg,0,1,0,0,0,0
000000011360.jpg,0,1,0,0,0,0
000000011361.jpg,0,1,0,0,0,0
000000011364.jpg,0,1,0,0,0,0
000000011374.jpg,0,1,0,0,0,0
000000011390.jpg,0,1,0,0,0,0
000000011398.jpg,0,1,0,0,0,0
000000011402.jpg,0,1,0,0,0,0
000000011403.jpg,0,1,0,0,0,0
000000011420.jpg,0,1,0,0,0,0
000000011422.jpg,0,1,0,0,0,0
000000011461.jpg,0,1,0,0,0,0
000000011474.jpg,0,1,0,0,0,0
000000011485.jpg,0,1,0,0,0,0
000000011494.jpg,0,1,0,0,0,0
000000011495.jpg,0,1,0,0,0,0
000000011504.jpg,0,1,0,0,0,0
000000011505.jpg,0,1,0,0,0,0
000000011506.jpg,0,1,0,0,0,0
000000011508.jpg,0,1,0,0,0,0
000000011519.jpg,0,1,0,0,0,0
000000011527.jpg,0,1,0,0,0,0
000000011552.jpg,0,1,0,0,0,0
000000011554.jpg,0,1,0,0,0,0
000000011569.jpg,0,1,0,0,0,0
000000011570.jpg,0,1,0,0,0,0
000000011613.jpg,0,1,0,0,0,0
000000011618.jpg,0,1,0,0,0,0
000000011625.jpg,0,1,0,0,0,0
000000011630.jpg,0,1,0,0,0,0
000000011635.jpg,0,1,0,0,0,0
000000011638.jpg,0,1,0,0,0,0
000000011643.jpg,0,1,0,0,0,0
000000011655.jpg,0,1,0,0,0,0
000000011658.jpg,0,1,0,0,0,0
000000011661.jpg,0,1,0,0,0,0
000000011667.jpg,0,1,0,0,0,0
000000011682.jpg,0,1,0,0,0,0
000000011702.jpg,0,1,0,0,0,0
000000011703.jpg,0,1,0,0,0,0
000000011712.jpg,0,1,0,0,0,0
000000011719.jpg,0,1,0,0,0,0
000000011723.jpg,0,1,0,0,0,0
000000011737.jpg,0,1,0,0,0,0
000000011742.jpg,0,1,0,0,0,0
000000011758.jpg,0,1,0,0,0,0
000000011766.jpg,0,1,0,0,0,0
000000011774.jpg,0,1,0,0,0,0
000000011788.jpg,0,1,0,0,0,0
000000011802.jpg,0,1,0,0,0,0
000000011805.jpg,0,1,0,0,0,0
000000011818.jpg,0,1,0,0,0,0
000000011825.jpg,0,1,0,0,0,0
000000011826.jpg,0,1,0,0,0,0
000000011842.jpg,0,1,0,0,0,0
000000011849.jpg,0,1,0,0,0,0
000000011856.jpg,0,1,0,0,0,0
000000011925.jpg,0,1,0,0,0,0
000000011931.jpg,0,1,0,0,0,0
000000011987.jpg,0,1,0,0,0,0
000000011996.jpg,0,1,0,0,0,0
000000012015.jpg,0,1,0,0,0,0
000000012016.jpg,0,1,0,0,0,0
000000012020.jpg,0,1,0,0,0,0
000000012023.jpg,0,1,0,0,0,0
000000012034.jpg,0,1,0,0,0,0
000000012047.jpg,0,1,0,0,0,0
000000012069.jpg,0,1,0,0,0,0
000000012073.jpg,0,1,0,0,0,0
000000012079.jpg,0,1,0,0,0,0
000000012081.jpg,0,1,0,0,0,0
000000012096.jpg,0,1,0,0,0,0
000000012098.jpg,0,1,0,0,0,0
000000012101.jpg,0,1,0,0,0,0
000000012108.jpg,0,1,0,0,0,0
000000012109.jpg,0,1,0,0,0,0
000000012115.jpg,0,1,0,0,0,0
000000012138.jpg,0,1,0,0,0,0
000000012145.jpg,0,1,0,0,0,0
000000012147.jpg,0,1,0,0,0,0
000000012153.jpg,0,1,0,0,0,0
000000012154.jpg,0,1,0,0,0,0
000000012156.jpg,0,1,0,0,0,0
000000012158.jpg,0,1,0,0,0,0
000000012166.jpg,0,1,0,0,0,0
000000012169.jpg,0,1,0,0,0,0
000000012183.jpg,0,1,0,0,0,0
000000012204.jpg,0,1,0,0,0,0
000000012213.jpg,0,1,0,0,0,0
000000012224.jpg,0,1,0,0,0,0
000000012228.jpg,0,1,0,0,0,0
000000012230.jpg,0,1,0,0,0,0
000000012231.jpg,0,1,0,0,0,0
000000012233.jpg,0,1,0,0,0,0
000000012249.jpg,0,1,0,0,0,0
000000012251.jpg,0,1,0,0,0,0
000000012283.jpg,0,1,0,0,0,0
000000012313.jpg,0,1,0,0,0,0
000000012315.jpg,0,1,0,0,0,0
000000012319.jpg,0,1,0,0,0,0
000000012326.jpg,0,1,0,0,0,0
000000012333.jpg,0,1,0,0,0,0
000000012345.jpg,0,1,0,0,0,0
000000012349.jpg,0,1,0,0,0,0
000000012370.jpg,0,1,0,0,0,0
000000012372.jpg,0,1,0,0,0,0
000000012382.jpg,0,1,0,0,0,0
000000012386.jpg,0,1,0,0,0,0
000000012398.jpg,0,1,0,0,0,0
000000012407.jpg,0,1,0,0,0,0
000000012413.jpg,0,1,0,0,0,0
000000012416.jpg,0,1,0,0,0,0
000000012418.jpg,0,1,0,0,0,0
000000012428.jpg,0,1,0,0,0,0
000000012443.jpg,0,1,0,0,0,0
000000012459.jpg,0,1,0,0,0,0
000000012460.jpg,0,1,0,0,0,0
000000012463.jpg,0,1,0,0,0,0
000000012471.jpg,0,1,0,0,0,0
000000012472.jpg,0,1,0,0,0,0
000000012475.jpg,0,1,0,0,0,0
000000012484.jpg,0,1,0,0,0,0
000000012490.jpg,0,1,0,0,0,0
000000012522.jpg,0,1,0,0,0,0
000000012529.jpg,0,1,0,0,0,0
000000012543.jpg,0,1,0,0,0,0
000000012544.jpg,0,1,0,0,0,0
000000012547.jpg,0,1,0,0,0,0
000000012551.jpg,0,1,0,0,0,0
000000012556.jpg,0,1,0,0,0,0
000000012567.jpg,0,1,0,0,0,0
000000012570.jpg,0,1,0,0,0,0
000000012574.jpg,0,1,0,0,0,0
000000012612.jpg,0,1,0,0,0,0
000000012620.jpg,0,1,0,0,0,0
000000012641.jpg,0,1,0,0,0,0
000000012647.jpg,0,1,0,0,0,0
000000012661.jpg,0,1,0,0,0,0
000000012664.jpg,0,1,0,0,0,0
000000012666.jpg,0,1,0,0,0,0
000000012673.jpg,0,1,0,0,0,0
000000012679.jpg,0,1,0,0,0,0
000000012681.jpg,0,1,0,0,0,0
000000012696.jpg,0,1,0,0,0,0
000000012706.jpg,0,1,0,0,0,0
000000012726.jpg,0,1,0,0,0,0
000000012728.jpg,0,1,0,0,0,0
000000012735.jpg,0,1,0,0,0,0
000000012750.jpg,0,1,0,0,0,0
000000012754.jpg,0,1,0,0,0,0
000000012756.jpg,0,1,0,0,0,0
000000012764.jpg,0,1,0,0,0,0
000000012784.jpg,0,1,0,0,0,0
000000012795.jpg,0,1,0,0,0,0
000000012797.jpg,0,1,0,0,0,0
000000012803.jpg,0,1,0,0,0,0
000000012809.jpg,0,1,0,0,0,0
000000012818.jpg,0,1,0,0,0,0
000000012824.jpg,0,1,0,0,0,0
000000012838.jpg,0,1,0,0,0,0
000000012881.jpg,0,1,0,0,0,0
000000012895.jpg,0,1,0,0,0,0
000000012896.jpg,0,1,0,0,0,0
000000012923.jpg,0,1,0,0,0,0
000000012927.jpg,0,1,0,0,0,0
000000012930.jpg,0,1,0,0,0,0
000000012938.jpg,0,1,0,0,0,0
000000012946.jpg,0,1,0,0,0,0
000000012953.jpg,0,1,0,0,0,0
000000012979.jpg,0,1,0,0,0,0
000000012986.jpg,0,1,0,0,0,0
000000012991.jpg,0,1,0,0,0,0
000000012993.jpg,0,1,0,0,0,0
000000012996.jpg,0,1,0,0,0,0
000000013000.jpg,0,1,0,0,0,0
000000013016.jpg,0,1,0,0,0,0
000000013020.jpg,0,1,0,0,0,0
000000013040.jpg,0,1,0,0,0,0
000000013043.jpg,0,1,0,0,0,0
000000013045.jpg,0,1,0,0,0,0
000000013061.jpg,0,1,0,0,0,0
000000013081.jpg,0,1,0,0,0,0
000000013106.jpg,0,1,0,0,0,0
000000013127.jpg,0,1,0,0,0,0
000000013144.jpg,0,1,0,0,0,0
000000013148.jpg,0,1,0,0,0,0
000000013159.jpg,0,1,0,0,0,0
000000013160.jpg,0,1,0,0,0,0
000000013169.jpg,0,1,0,0,0,0
000000013182.jpg,0,1,0,0,0,0
000000013188.jpg,0,1,0,0,0,0
000000013198.jpg,0,1,0,0,0,0
000000013202.jpg,0,1,0,0,0,0
000000013215.jpg,0,1,0,0,0,0
000000013235.jpg,0,1,0,0,0,0
000000013249.jpg,0,1,0,0,0,0
000000013258.jpg,0,1,0,0,0,0
000000013273.jpg,0,1,0,0,0,0
000000013274.jpg,0,1,0,0,0,0
000000013278.jpg,0,1,0,0,0,0
000000013279.jpg,0,1,0,0,0,0
000000013283.jpg,0,1,0,0,0,0
000000013284.jpg,0,1,0,0,0,0
000000013285.jpg,0,1,0,0,0,0
000000013296.jpg,0,1,0,0,0,0
000000013300.jpg,0,1,0,0,0,0
000000013302.jpg,0,1,0,0,0,0
000000013325.jpg,0,1,0,0,0,0
000000013332.jpg,0,1,0,0,0,0
000000013333.jpg,0,1,0,0,0,0
000000013356.jpg,0,1,0,0,0,0
